Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;rango etario;BARRIO_AT;personas
3;0;SIN CORREGIMIENTO;100;SAN ALONSO;3-SAN ALONSO;0;3. Adolescencia (12 - 18 años);0;1
3;0;SIN CORREGIMIENTO;100;SAN ALONSO;3-SAN ALONSO;0;4. Juventud (14 - 26 años);0;1
3;0;SIN CORREGIMIENTO;100;SAN ALONSO;3-SAN ALONSO;0;5. Adultez (27- 59 años);0;6
3;0;SIN CORREGIMIENTO;100;SAN ALONSO;3-SAN ALONSO;0;6. Persona Mayor 60 o mas;0;2
3;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;3-UNIVERSIDAD;0;1. Primera Infancia (0-5 años);0;9
3;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;3-UNIVERSIDAD;0;2. Infancia (6 - 11 años);0;10
3;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;3-UNIVERSIDAD;0;3. Adolescencia (12 - 18 años);0;10
3;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;3-UNIVERSIDAD;0;4. Juventud (14 - 26 años);0;26
3;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;3-UNIVERSIDAD;0;5. Adultez (27- 59 años);0;54
3;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;3-UNIVERSIDAD;0;6. Persona Mayor 60 o mas;0;21
3;0;SIN CORREGIMIENTO;113;PUERTO RICO;3-PUERTO RICO;PUERTORICO;1. Primera Infancia (0-5 años);SI;20
3;0;SIN CORREGIMIENTO;113;PUERTO RICO;3-PUERTO RICO;PUERTORICO;2. Infancia (6 - 11 años);SI;14
3;0;SIN CORREGIMIENTO;113;PUERTO RICO;3-PUERTO RICO;PUERTORICO;3. Adolescencia (12 - 18 años);SI;14
3;0;SIN CORREGIMIENTO;113;PUERTO RICO;3-PUERTO RICO;PUERTORICO;4. Juventud (14 - 26 años);SI;27
3;0;SIN CORREGIMIENTO;113;PUERTO RICO;3-PUERTO RICO;PUERTORICO;5. Adultez (27- 59 años);SI;67
3;0;SIN CORREGIMIENTO;113;PUERTO RICO;3-PUERTO RICO;PUERTORICO;6. Persona Mayor 60 o mas;SI;10
3;0;SIN CORREGIMIENTO;130;CENTRO;3-CENTRO;0;4. Juventud (14 - 26 años);0;1
3;0;SIN CORREGIMIENTO;130;CENTRO;3-CENTRO;0;5. Adultez (27- 59 años);0;3
3;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;3-ANTONIA SANTOS CENTRO;0;2. Infancia (6 - 11 años);0;1
3;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;3-ANTONIA SANTOS CENTRO;0;3. Adolescencia (12 - 18 años);0;2
3;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;3-ANTONIA SANTOS CENTRO;0;5. Adultez (27- 59 años);0;1
3;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;3-ANTONIA SANTOS CENTRO;0;6. Persona Mayor 60 o mas;0;1
3;0;SIN CORREGIMIENTO;195;PABLO VI;3-PABLO VI;0;1. Primera Infancia (0-5 años);0;2
3;0;SIN CORREGIMIENTO;195;PABLO VI;3-PABLO VI;0;2. Infancia (6 - 11 años);0;3
3;0;SIN CORREGIMIENTO;195;PABLO VI;3-PABLO VI;0;3. Adolescencia (12 - 18 años);0;3
3;0;SIN CORREGIMIENTO;195;PABLO VI;3-PABLO VI;0;4. Juventud (14 - 26 años);0;9
3;0;SIN CORREGIMIENTO;195;PABLO VI;3-PABLO VI;0;5. Adultez (27- 59 años);0;19
3;0;SIN CORREGIMIENTO;195;PABLO VI;3-PABLO VI;0;6. Persona Mayor 60 o mas;0;15
3;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;3-SAN EXPEDITO;0;1. Primera Infancia (0-5 años);0;2
3;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;3-SAN EXPEDITO;0;4. Juventud (14 - 26 años);0;2
3;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;3-SAN EXPEDITO;0;6. Persona Mayor 60 o mas;0;1
3;0;SIN CORREGIMIENTO;305;SAN VALENTIN;3-SAN VALENTIN;0;5. Adultez (27- 59 años);0;1
4;0;SIN CORREGIMIENTO;0;BARRIO_S4;4-BARRIO_S4;0;1. Primera Infancia (0-5 años);0;1
4;0;SIN CORREGIMIENTO;0;BARRIO_S4;4-BARRIO_S4;0;5. Adultez (27- 59 años);0;1
4;0;SIN CORREGIMIENTO;3;COLORADOS;4-COLORADOS;0;2. Infancia (6 - 11 años);0;1
4;0;SIN CORREGIMIENTO;3;COLORADOS;4-COLORADOS;0;5. Adultez (27- 59 años);0;1
4;0;SIN CORREGIMIENTO;11;DIVINO NIÑO NORTE;4-DIVINO NIÑO NORTE;0;1. Primera Infancia (0-5 años);0;1
4;0;SIN CORREGIMIENTO;11;DIVINO NIÑO NORTE;4-DIVINO NIÑO NORTE;0;2. Infancia (6 - 11 años);0;1
4;0;SIN CORREGIMIENTO;11;DIVINO NIÑO NORTE;4-DIVINO NIÑO NORTE;0;4. Juventud (14 - 26 años);0;2
4;0;SIN CORREGIMIENTO;11;DIVINO NIÑO NORTE;4-DIVINO NIÑO NORTE;0;5. Adultez (27- 59 años);0;2
4;0;SIN CORREGIMIENTO;14;CAFE MADRID;4-CAFE MADRID;0;1. Primera Infancia (0-5 años);0;1
4;0;SIN CORREGIMIENTO;14;CAFE MADRID;4-CAFE MADRID;0;4. Juventud (14 - 26 años);0;1
4;0;SIN CORREGIMIENTO;16;GALLINERAL;4-GALLINERAL;GALLINERAL;1. Primera Infancia (0-5 años);SI;62
4;0;SIN CORREGIMIENTO;16;GALLINERAL;4-GALLINERAL;GALLINERAL;2. Infancia (6 - 11 años);SI;57
4;0;SIN CORREGIMIENTO;16;GALLINERAL;4-GALLINERAL;GALLINERAL;3. Adolescencia (12 - 18 años);SI;50
4;0;SIN CORREGIMIENTO;16;GALLINERAL;4-GALLINERAL;GALLINERAL;4. Juventud (14 - 26 años);SI;72
4;0;SIN CORREGIMIENTO;16;GALLINERAL;4-GALLINERAL;GALLINERAL;5. Adultez (27- 59 años);SI;178
4;0;SIN CORREGIMIENTO;16;GALLINERAL;4-GALLINERAL;GALLINERAL;6. Persona Mayor 60 o mas;SI;29
4;0;SIN CORREGIMIENTO;18;5 DE ENERO;4-5 DE ENERO;5 DE ENERO;1. Primera Infancia (0-5 años);SI;69
4;0;SIN CORREGIMIENTO;18;5 DE ENERO;4-5 DE ENERO;5 DE ENERO;2. Infancia (6 - 11 años);SI;47
4;0;SIN CORREGIMIENTO;18;5 DE ENERO;4-5 DE ENERO;5 DE ENERO;3. Adolescencia (12 - 18 años);SI;59
4;0;SIN CORREGIMIENTO;18;5 DE ENERO;4-5 DE ENERO;5 DE ENERO;4. Juventud (14 - 26 años);SI;52
4;0;SIN CORREGIMIENTO;18;5 DE ENERO;4-5 DE ENERO;5 DE ENERO;5. Adultez (27- 59 años);SI;139
4;0;SIN CORREGIMIENTO;18;5 DE ENERO;4-5 DE ENERO;5 DE ENERO;6. Persona Mayor 60 o mas;SI;25
4;0;SIN CORREGIMIENTO;20;CARLOS PIZARRO;4-CARLOS PIZARRO;CARLOS PIZARRO;1. Primera Infancia (0-5 años);SI;20
4;0;SIN CORREGIMIENTO;20;CARLOS PIZARRO;4-CARLOS PIZARRO;CARLOS PIZARRO;2. Infancia (6 - 11 años);SI;20
4;0;SIN CORREGIMIENTO;20;CARLOS PIZARRO;4-CARLOS PIZARRO;CARLOS PIZARRO;3. Adolescencia (12 - 18 años);SI;12
4;0;SIN CORREGIMIENTO;20;CARLOS PIZARRO;4-CARLOS PIZARRO;CARLOS PIZARRO;4. Juventud (14 - 26 años);SI;21
4;0;SIN CORREGIMIENTO;20;CARLOS PIZARRO;4-CARLOS PIZARRO;CARLOS PIZARRO;5. Adultez (27- 59 años);SI;53
4;0;SIN CORREGIMIENTO;20;CARLOS PIZARRO;4-CARLOS PIZARRO;CARLOS PIZARRO;6. Persona Mayor 60 o mas;SI;11
4;0;SIN CORREGIMIENTO;22;JOSE ANTONIO GALAN;4-JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;1. Primera Infancia (0-5 años);SI;242
4;0;SIN CORREGIMIENTO;22;JOSE ANTONIO GALAN;4-JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;2. Infancia (6 - 11 años);SI;207
4;0;SIN CORREGIMIENTO;22;JOSE ANTONIO GALAN;4-JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;3. Adolescencia (12 - 18 años);SI;201
4;0;SIN CORREGIMIENTO;22;JOSE ANTONIO GALAN;4-JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;4. Juventud (14 - 26 años);SI;222
4;0;SIN CORREGIMIENTO;22;JOSE ANTONIO GALAN;4-JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;5. Adultez (27- 59 años);SI;663
4;0;SIN CORREGIMIENTO;22;JOSE ANTONIO GALAN;4-JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;6. Persona Mayor 60 o mas;SI;136
4;0;SIN CORREGIMIENTO;35;MINUTO DE DIOS;4-MINUTO DE DIOS;0;4. Juventud (14 - 26 años);0;1
4;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;4-JOSE MARIA CORDOBA;0;4. Juventud (14 - 26 años);0;1
4;0;SIN CORREGIMIENTO;73;CINAL I II Y III;4-CINAL I II Y III;EL CINAL;1. Primera Infancia (0-5 años);SI;70
4;0;SIN CORREGIMIENTO;73;CINAL I II Y III;4-CINAL I II Y III;EL CINAL;2. Infancia (6 - 11 años);SI;43
4;0;SIN CORREGIMIENTO;73;CINAL I II Y III;4-CINAL I II Y III;EL CINAL;3. Adolescencia (12 - 18 años);SI;66
4;0;SIN CORREGIMIENTO;73;CINAL I II Y III;4-CINAL I II Y III;EL CINAL;4. Juventud (14 - 26 años);SI;79
4;0;SIN CORREGIMIENTO;73;CINAL I II Y III;4-CINAL I II Y III;EL CINAL;5. Adultez (27- 59 años);SI;223
4;0;SIN CORREGIMIENTO;73;CINAL I II Y III;4-CINAL I II Y III;EL CINAL;6. Persona Mayor 60 o mas;SI;61
4;0;SIN CORREGIMIENTO;74;NORTE BAJO;4-NORTE BAJO;0;1. Primera Infancia (0-5 años);0;2
4;0;SIN CORREGIMIENTO;74;NORTE BAJO;4-NORTE BAJO;0;2. Infancia (6 - 11 años);0;3
4;0;SIN CORREGIMIENTO;74;NORTE BAJO;4-NORTE BAJO;0;3. Adolescencia (12 - 18 años);0;2
4;0;SIN CORREGIMIENTO;74;NORTE BAJO;4-NORTE BAJO;0;4. Juventud (14 - 26 años);0;2
4;0;SIN CORREGIMIENTO;74;NORTE BAJO;4-NORTE BAJO;0;5. Adultez (27- 59 años);0;14
4;0;SIN CORREGIMIENTO;74;NORTE BAJO;4-NORTE BAJO;0;6. Persona Mayor 60 o mas;0;3
4;0;SIN CORREGIMIENTO;75;SAN RAFAEL;4-SAN RAFAEL;0;3. Adolescencia (12 - 18 años);0;1
4;0;SIN CORREGIMIENTO;75;SAN RAFAEL;4-SAN RAFAEL;0;4. Juventud (14 - 26 años);0;1
4;0;SIN CORREGIMIENTO;75;SAN RAFAEL;4-SAN RAFAEL;0;5. Adultez (27- 59 años);0;1
4;0;SIN CORREGIMIENTO;75;SAN RAFAEL;4-SAN RAFAEL;0;6. Persona Mayor 60 o mas;0;1
4;0;SIN CORREGIMIENTO;77;GAITAN;4-GAITAN;GAITAN;1. Primera Infancia (0-5 años);SI;322
4;0;SIN CORREGIMIENTO;77;GAITAN;4-GAITAN;GAITAN;2. Infancia (6 - 11 años);SI;277
4;0;SIN CORREGIMIENTO;77;GAITAN;4-GAITAN;GAITAN;3. Adolescencia (12 - 18 años);SI;372
4;0;SIN CORREGIMIENTO;77;GAITAN;4-GAITAN;GAITAN;4. Juventud (14 - 26 años);SI;460
4;0;SIN CORREGIMIENTO;77;GAITAN;4-GAITAN;GAITAN;5. Adultez (27- 59 años);SI;1666
4;0;SIN CORREGIMIENTO;77;GAITAN;4-GAITAN;GAITAN;6. Persona Mayor 60 o mas;SI;628
4;0;SIN CORREGIMIENTO;78;GRANADA;4-GRANADA;GRANADA;1. Primera Infancia (0-5 años);SI;58
4;0;SIN CORREGIMIENTO;78;GRANADA;4-GRANADA;GRANADA;2. Infancia (6 - 11 años);SI;55
4;0;SIN CORREGIMIENTO;78;GRANADA;4-GRANADA;GRANADA;3. Adolescencia (12 - 18 años);SI;66
4;0;SIN CORREGIMIENTO;78;GRANADA;4-GRANADA;GRANADA;4. Juventud (14 - 26 años);SI;78
4;0;SIN CORREGIMIENTO;78;GRANADA;4-GRANADA;GRANADA;5. Adultez (27- 59 años);SI;332
4;0;SIN CORREGIMIENTO;78;GRANADA;4-GRANADA;GRANADA;6. Persona Mayor 60 o mas;SI;138
4;0;SIN CORREGIMIENTO;79;LA FERIA;4-LA FERIA;LA FERIA;1. Primera Infancia (0-5 años);SI;73
4;0;SIN CORREGIMIENTO;79;LA FERIA;4-LA FERIA;LA FERIA;2. Infancia (6 - 11 años);SI;56
4;0;SIN CORREGIMIENTO;79;LA FERIA;4-LA FERIA;LA FERIA;3. Adolescencia (12 - 18 años);SI;72
4;0;SIN CORREGIMIENTO;79;LA FERIA;4-LA FERIA;LA FERIA;4. Juventud (14 - 26 años);SI;100
4;0;SIN CORREGIMIENTO;79;LA FERIA;4-LA FERIA;LA FERIA;5. Adultez (27- 59 años);SI;277
4;0;SIN CORREGIMIENTO;79;LA FERIA;4-LA FERIA;LA FERIA;6. Persona Mayor 60 o mas;SI;80
4;0;SIN CORREGIMIENTO;80;NAPOLES;4-NAPOLES;NAPOLES;1. Primera Infancia (0-5 años);SI;81
4;0;SIN CORREGIMIENTO;80;NAPOLES;4-NAPOLES;NAPOLES;2. Infancia (6 - 11 años);SI;73
4;0;SIN CORREGIMIENTO;80;NAPOLES;4-NAPOLES;NAPOLES;3. Adolescencia (12 - 18 años);SI;118
4;0;SIN CORREGIMIENTO;80;NAPOLES;4-NAPOLES;NAPOLES;4. Juventud (14 - 26 años);SI;121
4;0;SIN CORREGIMIENTO;80;NAPOLES;4-NAPOLES;NAPOLES;5. Adultez (27- 59 años);SI;399
4;0;SIN CORREGIMIENTO;80;NAPOLES;4-NAPOLES;NAPOLES;6. Persona Mayor 60 o mas;SI;111
4;0;SIN CORREGIMIENTO;82;GIRARDOT;4-GIRARDOT;GIRARDOT;1. Primera Infancia (0-5 años);SI;478
4;0;SIN CORREGIMIENTO;82;GIRARDOT;4-GIRARDOT;GIRARDOT;2. Infancia (6 - 11 años);SI;410
4;0;SIN CORREGIMIENTO;82;GIRARDOT;4-GIRARDOT;GIRARDOT;3. Adolescencia (12 - 18 años);SI;545
4;0;SIN CORREGIMIENTO;82;GIRARDOT;4-GIRARDOT;GIRARDOT;4. Juventud (14 - 26 años);SI;681
4;0;SIN CORREGIMIENTO;82;GIRARDOT;4-GIRARDOT;GIRARDOT;5. Adultez (27- 59 años);SI;2285
4;0;SIN CORREGIMIENTO;82;GIRARDOT;4-GIRARDOT;GIRARDOT;6. Persona Mayor 60 o mas;SI;791
4;0;SIN CORREGIMIENTO;83;ZARABANDA;4-ZARABANDA;ZARABANDA;1. Primera Infancia (0-5 años);SI;65
4;0;SIN CORREGIMIENTO;83;ZARABANDA;4-ZARABANDA;ZARABANDA;2. Infancia (6 - 11 años);SI;64
4;0;SIN CORREGIMIENTO;83;ZARABANDA;4-ZARABANDA;ZARABANDA;3. Adolescencia (12 - 18 años);SI;54
4;0;SIN CORREGIMIENTO;83;ZARABANDA;4-ZARABANDA;ZARABANDA;4. Juventud (14 - 26 años);SI;64
4;0;SIN CORREGIMIENTO;83;ZARABANDA;4-ZARABANDA;ZARABANDA;5. Adultez (27- 59 años);SI;215
4;0;SIN CORREGIMIENTO;83;ZARABANDA;4-ZARABANDA;ZARABANDA;6. Persona Mayor 60 o mas;SI;35
4;0;SIN CORREGIMIENTO;84;CUYANITA;4-CUYANITA;0;1. Primera Infancia (0-5 años);0;102
4;0;SIN CORREGIMIENTO;84;CUYANITA;4-CUYANITA;0;2. Infancia (6 - 11 años);0;76
4;0;SIN CORREGIMIENTO;84;CUYANITA;4-CUYANITA;0;3. Adolescencia (12 - 18 años);0;116
4;0;SIN CORREGIMIENTO;84;CUYANITA;4-CUYANITA;0;4. Juventud (14 - 26 años);0;95
4;0;SIN CORREGIMIENTO;84;CUYANITA;4-CUYANITA;0;5. Adultez (27- 59 años);0;287
4;0;SIN CORREGIMIENTO;84;CUYANITA;4-CUYANITA;0;6. Persona Mayor 60 o mas;0;48
4;0;SIN CORREGIMIENTO;85;CAMILO TORRES;4-CAMILO TORRES;CAMILO TORRES;1. Primera Infancia (0-5 años);SI;75
4;0;SIN CORREGIMIENTO;85;CAMILO TORRES;4-CAMILO TORRES;CAMILO TORRES;2. Infancia (6 - 11 años);SI;67
4;0;SIN CORREGIMIENTO;85;CAMILO TORRES;4-CAMILO TORRES;CAMILO TORRES;3. Adolescencia (12 - 18 años);SI;72
4;0;SIN CORREGIMIENTO;85;CAMILO TORRES;4-CAMILO TORRES;CAMILO TORRES;4. Juventud (14 - 26 años);SI;121
4;0;SIN CORREGIMIENTO;85;CAMILO TORRES;4-CAMILO TORRES;CAMILO TORRES;5. Adultez (27- 59 años);SI;283
4;0;SIN CORREGIMIENTO;85;CAMILO TORRES;4-CAMILO TORRES;CAMILO TORRES;6. Persona Mayor 60 o mas;SI;59
4;0;SIN CORREGIMIENTO;86;SANTANDER;4-SANTANDER;SANTANDER;1. Primera Infancia (0-5 años);SI;128
4;0;SIN CORREGIMIENTO;86;SANTANDER;4-SANTANDER;SANTANDER;2. Infancia (6 - 11 años);SI;133
4;0;SIN CORREGIMIENTO;86;SANTANDER;4-SANTANDER;SANTANDER;3. Adolescencia (12 - 18 años);SI;192
4;0;SIN CORREGIMIENTO;86;SANTANDER;4-SANTANDER;SANTANDER;4. Juventud (14 - 26 años);SI;240
4;0;SIN CORREGIMIENTO;86;SANTANDER;4-SANTANDER;SANTANDER;5. Adultez (27- 59 años);SI;907
4;0;SIN CORREGIMIENTO;86;SANTANDER;4-SANTANDER;SANTANDER;6. Persona Mayor 60 o mas;SI;399
4;0;SIN CORREGIMIENTO;87;DON BOSCO;4-DON BOSCO;DON BOSCO;1. Primera Infancia (0-5 años);SI;79
4;0;SIN CORREGIMIENTO;87;DON BOSCO;4-DON BOSCO;DON BOSCO;2. Infancia (6 - 11 años);SI;92
4;0;SIN CORREGIMIENTO;87;DON BOSCO;4-DON BOSCO;DON BOSCO;3. Adolescencia (12 - 18 años);SI;99
4;0;SIN CORREGIMIENTO;87;DON BOSCO;4-DON BOSCO;DON BOSCO;4. Juventud (14 - 26 años);SI;110
4;0;SIN CORREGIMIENTO;87;DON BOSCO;4-DON BOSCO;DON BOSCO;5. Adultez (27- 59 años);SI;450
4;0;SIN CORREGIMIENTO;87;DON BOSCO;4-DON BOSCO;DON BOSCO;6. Persona Mayor 60 o mas;SI;155
4;0;SIN CORREGIMIENTO;89;NAPOLES CURTIEMBRE;4-NAPOLES CURTIEMBRE;0;1. Primera Infancia (0-5 años);0;53
4;0;SIN CORREGIMIENTO;89;NAPOLES CURTIEMBRE;4-NAPOLES CURTIEMBRE;0;2. Infancia (6 - 11 años);0;45
4;0;SIN CORREGIMIENTO;89;NAPOLES CURTIEMBRE;4-NAPOLES CURTIEMBRE;0;3. Adolescencia (12 - 18 años);0;71
4;0;SIN CORREGIMIENTO;89;NAPOLES CURTIEMBRE;4-NAPOLES CURTIEMBRE;0;4. Juventud (14 - 26 años);0;65
4;0;SIN CORREGIMIENTO;89;NAPOLES CURTIEMBRE;4-NAPOLES CURTIEMBRE;0;5. Adultez (27- 59 años);0;181
4;0;SIN CORREGIMIENTO;89;NAPOLES CURTIEMBRE;4-NAPOLES CURTIEMBRE;0;6. Persona Mayor 60 o mas;0;17
4;0;SIN CORREGIMIENTO;90;LA GLORIA;4-LA GLORIA;LA GLORIA;1. Primera Infancia (0-5 años);SI;102
4;0;SIN CORREGIMIENTO;90;LA GLORIA;4-LA GLORIA;LA GLORIA;2. Infancia (6 - 11 años);SI;83
4;0;SIN CORREGIMIENTO;90;LA GLORIA;4-LA GLORIA;LA GLORIA;3. Adolescencia (12 - 18 años);SI;95
4;0;SIN CORREGIMIENTO;90;LA GLORIA;4-LA GLORIA;LA GLORIA;4. Juventud (14 - 26 años);SI;127
4;0;SIN CORREGIMIENTO;90;LA GLORIA;4-LA GLORIA;LA GLORIA;5. Adultez (27- 59 años);SI;373
4;0;SIN CORREGIMIENTO;90;LA GLORIA;4-LA GLORIA;LA GLORIA;6. Persona Mayor 60 o mas;SI;108
4;0;SIN CORREGIMIENTO;92;NARIÑO;4-NARIÑO;NARIÑO;1. Primera Infancia (0-5 años);SI;180
4;0;SIN CORREGIMIENTO;92;NARIÑO;4-NARIÑO;NARIÑO;2. Infancia (6 - 11 años);SI;167
4;0;SIN CORREGIMIENTO;92;NARIÑO;4-NARIÑO;NARIÑO;3. Adolescencia (12 - 18 años);SI;184
4;0;SIN CORREGIMIENTO;92;NARIÑO;4-NARIÑO;NARIÑO;4. Juventud (14 - 26 años);SI;270
4;0;SIN CORREGIMIENTO;92;NARIÑO;4-NARIÑO;NARIÑO;5. Adultez (27- 59 años);SI;813
4;0;SIN CORREGIMIENTO;92;NARIÑO;4-NARIÑO;NARIÑO;6. Persona Mayor 60 o mas;SI;283
4;0;SIN CORREGIMIENTO;93;PIO XII;4-PIO XII;SIN GEOJSON;1. Primera Infancia (0-5 años);SI;27
4;0;SIN CORREGIMIENTO;93;PIO XII;4-PIO XII;SIN GEOJSON;2. Infancia (6 - 11 años);SI;27
4;0;SIN CORREGIMIENTO;93;PIO XII;4-PIO XII;SIN GEOJSON;3. Adolescencia (12 - 18 años);SI;25
4;0;SIN CORREGIMIENTO;93;PIO XII;4-PIO XII;SIN GEOJSON;4. Juventud (14 - 26 años);SI;38
4;0;SIN CORREGIMIENTO;93;PIO XII;4-PIO XII;SIN GEOJSON;5. Adultez (27- 59 años);SI;133
4;0;SIN CORREGIMIENTO;93;PIO XII;4-PIO XII;SIN GEOJSON;6. Persona Mayor 60 o mas;SI;49
4;0;SIN CORREGIMIENTO;98;SAN FRANCISCO;4-SAN FRANCISCO;0;4. Juventud (14 - 26 años);0;1
4;0;SIN CORREGIMIENTO;99;ALARCON;4-ALARCON;0;1. Primera Infancia (0-5 años);0;1
4;0;SIN CORREGIMIENTO;99;ALARCON;4-ALARCON;0;2. Infancia (6 - 11 años);0;2
4;0;SIN CORREGIMIENTO;99;ALARCON;4-ALARCON;0;3. Adolescencia (12 - 18 años);0;2
4;0;SIN CORREGIMIENTO;99;ALARCON;4-ALARCON;0;4. Juventud (14 - 26 años);0;2
4;0;SIN CORREGIMIENTO;99;ALARCON;4-ALARCON;0;5. Adultez (27- 59 años);0;10
4;0;SIN CORREGIMIENTO;99;ALARCON;4-ALARCON;0;6. Persona Mayor 60 o mas;0;5
4;0;SIN CORREGIMIENTO;119;GALAN;4-GALAN;0;1. Primera Infancia (0-5 años);0;1
4;0;SIN CORREGIMIENTO;119;GALAN;4-GALAN;0;2. Infancia (6 - 11 años);0;4
4;0;SIN CORREGIMIENTO;119;GALAN;4-GALAN;0;3. Adolescencia (12 - 18 años);0;2
4;0;SIN CORREGIMIENTO;119;GALAN;4-GALAN;0;4. Juventud (14 - 26 años);0;3
4;0;SIN CORREGIMIENTO;119;GALAN;4-GALAN;0;5. Adultez (27- 59 años);0;13
4;0;SIN CORREGIMIENTO;119;GALAN;4-GALAN;0;6. Persona Mayor 60 o mas;0;9
4;0;SIN CORREGIMIENTO;130;CENTRO;4-CENTRO;0;4. Juventud (14 - 26 años);0;1
4;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;4-ANTONIA SANTOS CENTRO;0;4. Juventud (14 - 26 años);0;1
4;0;SIN CORREGIMIENTO;136;SOTOMAYOR;4-SOTOMAYOR;0;5. Adultez (27- 59 años);0;1
4;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;4-GARCIA ROVIRA;0;1. Primera Infancia (0-5 años);0;3
4;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;4-GARCIA ROVIRA;0;2. Infancia (6 - 11 años);0;3
4;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;4-GARCIA ROVIRA;0;3. Adolescencia (12 - 18 años);0;3
4;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;4-GARCIA ROVIRA;0;4. Juventud (14 - 26 años);0;4
4;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;4-GARCIA ROVIRA;0;5. Adultez (27- 59 años);0;10
4;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;4-GARCIA ROVIRA;0;6. Persona Mayor 60 o mas;0;3
4;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;4-ALFONSO LOPEZ;0;1. Primera Infancia (0-5 años);0;1
4;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;4-ALFONSO LOPEZ;0;2. Infancia (6 - 11 años);0;1
4;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;4-ALFONSO LOPEZ;0;3. Adolescencia (12 - 18 años);0;1
4;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;4-ALFONSO LOPEZ;0;5. Adultez (27- 59 años);0;1
4;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;4-CAMPO HERMOSO;0;6. Persona Mayor 60 o mas;0;1
4;0;SIN CORREGIMIENTO;154;EL PANTANO II;4-EL PANTANO II;0;1. Primera Infancia (0-5 años);0;4
4;0;SIN CORREGIMIENTO;154;EL PANTANO II;4-EL PANTANO II;0;2. Infancia (6 - 11 años);0;1
4;0;SIN CORREGIMIENTO;154;EL PANTANO II;4-EL PANTANO II;0;3. Adolescencia (12 - 18 años);0;7
4;0;SIN CORREGIMIENTO;154;EL PANTANO II;4-EL PANTANO II;0;4. Juventud (14 - 26 años);0;12
4;0;SIN CORREGIMIENTO;154;EL PANTANO II;4-EL PANTANO II;0;5. Adultez (27- 59 años);0;15
4;0;SIN CORREGIMIENTO;154;EL PANTANO II;4-EL PANTANO II;0;6. Persona Mayor 60 o mas;0;10
4;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;4-NUEVA GRANADA;0;1. Primera Infancia (0-5 años);0;9
4;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;4-NUEVA GRANADA;0;2. Infancia (6 - 11 años);0;8
4;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;4-NUEVA GRANADA;0;3. Adolescencia (12 - 18 años);0;5
4;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;4-NUEVA GRANADA;0;4. Juventud (14 - 26 años);0;6
4;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;4-NUEVA GRANADA;0;5. Adultez (27- 59 años);0;24
4;0;SIN CORREGIMIENTO;193;NUEVA GRANADA;4-NUEVA GRANADA;0;6. Persona Mayor 60 o mas;0;15
4;0;SIN CORREGIMIENTO;232;DANGOND;4-DANGOND;0;1. Primera Infancia (0-5 años);0;1
4;0;SIN CORREGIMIENTO;232;DANGOND;4-DANGOND;0;2. Infancia (6 - 11 años);0;3
4;0;SIN CORREGIMIENTO;232;DANGOND;4-DANGOND;0;3. Adolescencia (12 - 18 años);0;6
4;0;SIN CORREGIMIENTO;232;DANGOND;4-DANGOND;0;4. Juventud (14 - 26 años);0;5
4;0;SIN CORREGIMIENTO;232;DANGOND;4-DANGOND;0;5. Adultez (27- 59 años);0;8
